processed_text;label
kami coba ulang proses verifikasi ktp tidak hasil nyerah buang banyak waktu tolong aplikasi baik cepat mgkn butuh terima kasih sblm;-1
gagal verifikasi foto liveness sering muncul tulis ktp hadap foto profil tidak sesuai sulit daftar sedang foto ktp foto profil lama terima kasih;-1
daftar sulit;-1
unduh aplikasi awal sampai dapat verifikasi email tidak bisa aplikasi padahal bantu bisa;-1
cetak sendiri;-1
nomor stnk motor tidak temu;-1
tolong mudah kirim bukti fisik menu kirim lalu pos coba alami ganggu tidak bisa;-1
aplikasi lambat tidak bisa verifikasi akun;-1
aplikasi lucu kaku mungkin verifikasi antara tampil foto ambil wajah aneh;-1
bayar daring masih kendala kirim alamat isi alamat kolom samsat masih bintang padahal isi jenis kirim tidak bisa tulis bayar tanpa kirim alamat masalah tunggu lebih baik update sedia daftar jam kerja samsat;-1
belum support wilayah lampung server ganggu keluh via email jawab server sedang baik belum support wilayah tertetu harus layan informasi aplikasi;-1
aplikasi tidak bisa guna sepeda motor beli bekas daftar sepeda motor aplikasi pilih hanya milik sendiri keluarga kk begitu;-1
aplikasi payah tadi verifikasi tidak bisa tolong sempurna;-1
verifikasi sulit sekali digital jangan tengah tengah;-1
belum ulas hapus punya tulis aplikasi tidak dukung sulit sekali unduh aplikasi lama tidak bisa daftar verifikasi data gagal padahal ikut atur baik cara ambil foto cahaya tolong baik verifikasi gagal malah galeri penuh hasil foto masuk galeri walaupun gagal;-1
koneksi daftar verifikasi wajah daftar kendara data tbpkp sesuai masuk alamat kirim gilir masuk jenis kirim ang malah tidak bayar pajak sini harus kesah sendiri samsat padahal daring lebih anjur covid gin apalagi mungkin ppkm ketat masih mohon baik aplikasi pembayaraank bumn eda tidak bbank swastaa lebih baugs moga lleee eeeeeeeeeeeeeeeeee eeeeeeeeeeeeee;-1
tidak bisa verifikasi foto ktp anggap beda;-1
unduh update daftar sekali tidak bisa proses suruh samsat dekat guna aplikasi;-1
sempurna sulit daftar foto ktp malah keluar aplikasi;-1
tidak bisa pilih samsat daftar kesah stnk;-1
masih tidak bisa bayar pajak bukan atas nama sementara beli kendara bekas calo samsat bisa bayar harus offline guna calo;-1
daftar sulit ulang verifikasi sampai tidak bisa foto ktp foto hp tidak;-1
jelek omong bayar daring cetak masih kayak bayar mending bayar kayak gitu;-1
tidak bisa daftar gagal verifikasi foto;-1
tidak bisa terima kode otp;0
verifikasi ktp sulit banget padahal foto jelas sesuai intruksi;-1
data sesuai aplikasi payah daftar sulit foto tidak sesuai trussssss;-1
verifikasi gagal;-1
daftar akun tidak bisa verifikasi foto gagal padahal benar;-1
kode verifikasi email tidak kirim kirim;-1
sulit sekali daftar baru bolak balik foto jawab sistem salah simpan gambar silah coba boleh usul bagus fitur unggah identitas supaya tuju buat aplikasi capai;-1
daftar baru sampai verifikasi wajah harus foto ktp gagal otomatis delete aplikasi ngeselin kurang canggih sesal unduh;-1
verifikasi sulit amat padahal ktp ok wajah ganteng ok apalagi;-1
kendara atas nama orang beli kendara bekas;0
dulu daftar tidak hasil mulu;-1
mohon baik verifikasi ktp kau tidak bisa mohon tingkat aplikasi bas nasional harus bisa jalan lancar;-1
daftar pribadi foto ktp masih bisa lanjut foto wajah pribadi sulit amat kecewa tidak salah hapus aplikasi;-1
verifikasi foto gagal lebih mudah aplikasi belum samolnas sampai belum bisa daftar aplikasi;-1
kasih bintang dulu soal verifikasi wajah lama minta ampun masa foto ktp foto selfie tidak sampai skarang masih tidak bisa tolong aplikasi baru kata mudah;-1
bagus waktu klik jenis kirim kalimat sistem kirim belum dapat layan silah coba seperti padahal perlu banget mepet tempo pajak solusi;-1
akun daftar data kendara gilir laku transaksi tidak bisa solusi padahal jika sang bantu lambat;-1
tidak bantu daftar tidak bisa foto beda ktp jelas beda foto ktp jaman masih gadis baru lulus sekolah emak anak sekolah foto;-1
aplikasi aneh masa foto ktp harus asli pasti manusia ubah;-1
foto verifikasi sulit senyum pun gagal tidak sesuai foto ktp aneh;-1
aplikasi tidak bisa foto gagal verifikasi padahal foto tidak burem tidak;-1
pajak sampai stnk belum sampai tidak tindak lanjut padahal komplain lebih;-1
mohon lebih penuh kembali guna aplikasi user friendly verifikasi foto ktp sulit sekali mohon hal digitalisasi jangan tengah instansi maju lihat performa layan digitalisasi belum seperti nama belum capai maju trims;-1
sulit banget salah padahal harap mudah bagi jauh rumah;-1
verifikasi ktp wajah mohon mudah foto ktp tahun beda mudah tua pasti beda masa harus tolong mudah;-1
aplikasi tidak jelas verifikasi wajah ktp gagal nama ktp elektronik wajah guna foto tahun lalu masa harus seperti aplikasi tidak bantu;-1
aplikasi resmi korlantas polri biaya tahun lalu aplikasi daring tidak biaya tambah bukan aplikasi;-1
cara bayar tidak sedia bank syariah kami aceh bank tidak syariah tidak sedia mohon tambah bank syariah sedia aceh;-1
pose verifikasi wajah tidak cocok jadilebihsusah;-1
tidak jelas sekali sulit verifikasi foto wajah minta harus foto ktp sedang foto ktp lumayan lama masih kalah jauh aplikasi pinjol tidak sulit verifikasi foto;-1
aplikasi jelek;-1
buat verifikasi wajah ajj tidak bisa parah aplikasi;-1
verifikasi masa gagal mulu sistem verifikasi sempurna cuma buat gaya doank;-1
verifikasi muka gagal trusss;-1
verifikasi ulang ktp wajah sendiri gagal kayak harus oplas dulu baru hasil;-1
verifikasi wajah gagal bosan coba brpa;-1
email verifikasi kirim;-1
baru unduh baru daftar sulit banget masuk padahal lengkap tekan daftar malah muncul format email anda salah padahal email bener kocak;-1
daftar sulit sekali verifikasi muka ktp sulit banget tidak mudah verifikasi pinjol haduh sulit amat daftar;-1
sulit banget buat verifikasi wajah;-1
suruh verifikasi email email tidak aa masuk;-1
aplikasi jengkel bukan mudah daftar malah belum masa tenggang waktu bayar daftar malah tidak daftar malah suruh samsat;-1
parah verifikasi wajah gagal bukan bantu malah sulit;-1
parah verifikasi sulit;-1
aplikasi ras jam daftar foto profil tidak sesuai;-1
verifikasi sulit masa foto ktp harus wujud;-1
verifikasi gagal mulu;-1
verifikasi salah mulu dakjal aplikasi;-1
daftar gagal ktp wajah beda alas gitu proses ambil gambar sulit kedip mulu sampai mata sorry hapus aplikasi;-1
bisa cek nominal pajak gilir bayar tidak bisa padahal kode bayar sesuai coba bank bni mandiri tidak bisa buat bayar hampir jatuh tempo tidak bisa bayar;-1
bar via atm bank dki tidak bisa tidak menu via bank swasta tidak bisa tidak kaya aplikasi smolnas dulu simpel;-1
daftar tolak nik nama foto liveness benar;-1
login sulit;-1
aplikasi fungsi akun mudah bisa bayar verifikasi ujung ujung datang kantor;-1
aplikasi ras verifikasi gagal selfie foto ktp tidak sesuai bapak foto ktp waktu skarang bapak babak bisa foto kaya waktu;-1
tidak bisa laku bayar lalu atm internet banking tidak bisa pilih menu kirim mohon tunjuk tolong aplikasi baik terima kasih;-1
sulit login verifikasi tidak bisa daftar;-1
daftar sulit alas wajah beda ktp ktp foto lama solusi;-1
tiap bayar atm koneksi putus solusi;-1
payah verifikasi wajah tidak terima terima gilir terima kode otp tidak kirim kirim padahal daerah telkomsel signal mantap;-1
daftar akun verifikasi ktp salah mulu tidak ngerti;-1
bagus tempat bayar tidak bisa alfamart indomart coba nyata gagal bayar atm;-1
tidak bisa bayar pajak telat tahun bukan tidak bayar pajak males antre cara sulit tunggu lama bayar cara daring gampang bayar cetak sendiri stnk panjang stnk tahun masuk data kendara bayar plat nomor kirim alamat tidak bisa tidak sedia jaman canggih mudah seperti pasti bayar pajak;-1
bintang dulu stnk belum sampai;0
sulit tidak kaya dulu;-1
login foto verifikasi muka tidak bisa tulis wajah tidak sesuai ktp hal sebut informasi punya kembar pengaruh wajah verifikasi kembar;-1
aplikasi hanya bisa guna guna tangan pertama nasib seng tenggat kendara tangan;0
aplikasi gilir masuk nrkb tidak bisa;-1
stnk kata kirim hingga belum terima;-1
samsat lampung selatan ketika proses bayar daring error memang samsat lampung selatan belum bisa signal mohon jelas;-1
minta verifikasi wajah tidak pernah bisa konfirmasi padahal butuh syarat daftar gagal foto tidak sesuai butuh harus login sedang daftar akun baru tidak bisa mohon solusi;-1
coba masih invalid otp padahal benar isi sesuai pesan masuk;-1
aplikasi otomatis kode otp masuk tidak guna hanya pusing;-1
sulit tidak jelas tidak bisa daftar akun;-1
tidak bisa daftar error masuk kode otp mohon maaf salah sistem silah;-1
bisa guna wilayah sumut medan;0
tunggu kode otp lambat minta ampun nilai ulang hasil pajak;-1
tidak bisa verifikasi data niat layan tidak hal cuma bayar pajak masalah tidak bisa laku bayar tanpa daftar akun lebih dahulu cari mudah malah tambah sulit;-1
daftar akun aplikasi tidak bisa verifikasi ktp foto gagal solusi kembang terima kasih;-1
sering error buka;-1
tidak ngerti cara guna hanya pilih hapus data kendara motor anda padahal dulu aplikasi samolnas bagus mudah guna cepat bingung bayar pkb guna aplikasi dapat guna kadang negara suka begitu baik tiba hilang tidak bisa guna keluar;-1
daftar rumit verifikasi wajah ktp live masa harus nama manusia kadang kurus kadang gemuk kadang kumis jenggot masa gagal foto ktp live foto tidak sesuai;-1
